date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2020-03-11,93.0,race/paris-nice/2020/stage-4,Paris - Nice | Stage 4 (ITT),FR,2.UWT,15.1,0,0.0,225,19,Time Trial
2020-03-10,127.0,race/paris-nice/2020/stage-3,Paris - Nice | Stage 3,FR,2.UWT,212.5,0,0.0,1787,17,Sprint of large group
2020-03-09,121.0,race/paris-nice/2020/stage-2,Paris - Nice | Stage 2,FR,2.UWT,166.5,0,0.0,1173,19,Sprint of 17 riders
2020-03-08,131.0,race/paris-nice/2020/stage-1,Paris - Nice | Stage 1,FR,2.UWT,154.0,0,0.0,1501,58,Sprint of 25 riders
2021-10-03,,race/paris-roubaix/2021/result,Paris-Roubaix,FR,1.UWT,257.7,0,0.0,1360,5,Sprint of small group
2021-08-29,,race/bretagne-classic/2021/result,Bretagne Classic - Ouest-France,FR,1.UWT,251.0,0,0.0,3695,116,Sprint à deux
2021-03-06,,race/strade-bianche/2021/result,Strade Bianche,IT,1.UWT,184.0,0,0.0,3072,159,0.5 km solo
2022-08-28,102.0,race/bretagne-classic/2022/result,Bretagne Classic - Ouest-France,FR,1.UWT,254.8,5,0.0,3116,95,Sprint of small group
2022-05-01,76.0,race/eschborn-frankfurt/2022/result,Eschborn-Frankfurt,DE,1.UWT,185.0,5,0.0,2654,89,Sprint of large group
2022-04-17,4.0,race/paris-roubaix/2022/result,Paris-Roubaix,FR,1.UWT,257.2,120,275.0,1362,5,19.5 km solo
2022-04-10,54.0,race/amstel-gold-race/2022/result,Amstel Gold Race,NL,1.UWT,254.1,5,5.0,3460,112,Sprint à deux
2022-04-03,66.0,race/ronde-van-vlaanderen/2022/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,272.5,5,0.0,2289,79,Sprint of small group
2022-03-23,,race/volta-a-catalunya/2022/stage-3,Volta Ciclista a Catalunya | Stage 3,ES,2.UWT,161.1,0,0.0,3394,175,7.2 km solo
2022-03-22,138.0,race/volta-a-catalunya/2022/stage-2,Volta Ciclista a Catalunya | Stage 2,ES,2.UWT,202.4,0,0.0,2166,57,Sprint of large group
2022-03-21,163.0,race/volta-a-catalunya/2022/stage-1,Volta Ciclista a Catalunya | Stage 1,ES,2.UWT,171.2,0,0.0,1688,58,Sprint of large group
2022-02-26,105.0,race/uae-tour/2022/stage-7,UAE Tour | Stage 7,AE,2.UWT,148.0,0,0.0,1364,133,Sprint à deux
2022-02-25,17.0,race/uae-tour/2022/stage-6,UAE Tour | Stage 6,AE,2.UWT,180.0,0,0.0,388,0,Sprint of small group
2022-02-24,90.0,race/uae-tour/2022/stage-5,UAE Tour | Stage 5,AE,2.UWT,182.0,0,0.0,544,2,Sprint of large group
2022-02-23,83.0,race/uae-tour/2022/stage-4,UAE Tour | Stage 4,AE,2.UWT,181.0,0,0.0,2646,188,Sprint of small group
2022-02-22,83.0,race/uae-tour/2022/stage-3,UAE Tour | Stage 3 (ITT),AE,2.UWT,9.0,0,0.0,9,0,Time Trial
2022-02-21,8.0,race/uae-tour/2022/stage-2,UAE Tour | Stage 2,AE,2.UWT,176.0,3,0.0,337,1,Sprint of large group
2022-02-20,9.0,race/uae-tour/2022/stage-1,UAE Tour | Stage 1,AE,2.UWT,184.0,2,0.0,1303,20,Sprint of large group
2023-04-16,,race/amstel-gold-race/2023/result,Amstel Gold Race,NL,1.UWT,253.6,0,0.0,3290,109,28.2 km solo
2023-04-09,85.0,race/paris-roubaix/2023/result,Paris-Roubaix,FR,1.UWT,256.6,5,0.0,1380,4,15.1 km solo
2023-03-24,,race/e3-harelbeke/2023/result,E3 Saxo Classic,BE,1.UWT,204.1,0,0.0,2017,58,Sprint of small group
